application_id,application_date,agent_id,location_id,product_id,requested_amount_egp,decision,is_disbursed,disbursed_amount_egp
APP0069210,2026-06-18,AG0306,LOC123,P1,10800.0,Approved,1,7800.0
APP0069211,2026-06-18,AG0306,LOC123,P2,34100.0,Approved,1,26100.0
APP0069212,2026-06-18,AG0306,LOC123,P4,32600.0,Rejected,0,0.0
APP0069213,2026-06-19,AG0306,LOC123,P1,26000.0,Approved,0,0.0
APP0069214,2026-06-20,AG0306,LOC123,P2,28200.0,Rejected,0,0.0
APP0069215,2026-06-21,AG0306,LOC123,P1,27400.0,Approved,1,19500.0
APP0069216,2026-06-21,AG0306,LOC123,P2,25800.0,Rejected,0,0.0
APP0069217,2026-06-23,AG0306,LOC123,P1,13500.0,Rejected,0,0.0
APP0069218,2026-06-23,AG0306,LOC123,P2,20500.0,Rejected,0,0.0
APP0069219,2026-06-25,AG0306,LOC123,P1,29600.0,Approved,1,27700.0
APP0069220,2026-06-27,AG0306,LOC123,P3,25100.0,Approved,1,24100.0
APP0069221,2026-06-27,AG0306,LOC123,P1,15500.0,Approved,1,14900.0
APP0069222,2026-01-01,AG0307,LOC124,P2,25400.0,Rejected,0,0.0
APP0069223,2026-01-01,AG0307,LOC124,P1,20200.0,Approved,1,19600.0
APP0069224,2026-01-03,AG0307,LOC124,P1,19500.0,Approved,1,17700.0
APP0069225,2026-01-05,AG0307,LOC124,P2,36800.0,Rejected,0,0.0
APP0069226,2026-01-06,AG0307,LOC124,P4,10700.0,Approved,0,0.0
APP0069227,2026-01-06,AG0307,LOC124,P4,18600.0,Rejected,0,0.0
APP0069228,2026-01-07,AG0307,LOC124,P1,23000.0,Approved,1,18100.0
APP0069229,2026-01-07,AG0307,LOC124,P2,33500.0,Rejected,0,0.0
APP0069230,2026-01-08,AG0307,LOC124,P1,12900.0,Approved,1,12800.0
APP0069231,2026-01-11,AG0307,LOC124,P1,22000.0,Approved,1,18200.0
APP0069232,2026-01-12,AG0307,LOC124,P1,29600.0,Approved,1,23900.0
APP0069233,2026-01-13,AG0307,LOC124,P2,32700.0,Rejected,0,0.0
APP0069234,2026-01-15,AG0307,LOC124,P1,15200.0,Approved,1,11300.0
APP0069235,2026-01-15,AG0307,LOC124,P4,11700.0,Approved,1,8900.0
APP0069236,2026-01-17,AG0307,LOC124,P4,20100.0,Rejected,0,0.0
APP0069237,2026-01-17,AG0307,LOC124,P4,25200.0,Approved,0,0.0
APP0069238,2026-01-17,AG0307,LOC124,P1,12100.0,Approved,0,0.0
APP0069239,2026-01-18,AG0307,LOC124,P2,45800.0,Approved,1,41000.0
APP0069240,2026-01-18,AG0307,LOC124,P1,18300.0,Approved,1,17200.0
APP0069241,2026-01-19,AG0307,LOC124,P2,29600.0,Approved,1,21300.0
APP0069242,2026-01-21,AG0307,LOC124,P1,19200.0,Approved,1,15400.0
APP0069243,2026-01-21,AG0307,LOC124,P1,29600.0,Approved,1,21500.0
APP0069244,2026-01-23,AG0307,LOC124,P4,28500.0,Rejected,0,0.0
APP0069245,2026-01-26,AG0307,LOC124,P1,23700.0,Rejected,0,0.0
APP0069246,2026-01-26,AG0307,LOC124,P1,11100.0,Rejected,0,0.0
APP0069247,2026-01-26,AG0307,LOC124,P2,21500.0,Rejected,0,0.0
APP0069248,2026-01-26,AG0307,LOC124,P2,21400.0,Approved,1,18400.0
APP0069249,2026-01-27,AG0307,LOC124,P2,22700.0,Approved,1,16900.0
APP0069250,2026-01-28,AG0307,LOC124,P4,24700.0,Approved,1,24500.0
APP0069251,2026-02-02,AG0307,LOC124,P1,12000.0,Approved,1,9600.0
APP0069252,2026-02-03,AG0307,LOC124,P4,31600.0,Approved,1,26900.0
APP0069253,2026-02-05,AG0307,LOC124,P1,28200.0,Approved,1,24600.0
APP0069254,2026-02-06,AG0307,LOC124,P1,16000.0,Approved,1,12300.0
APP0069255,2026-02-06,AG0307,LOC124,P2,39300.0,Approved,1,33400.0
APP0069256,2026-02-07,AG0307,LOC124,P1,21100.0,Approved,1,17400.0
APP0069257,2026-02-08,AG0307,LOC124,P4,15400.0,Rejected,0,0.0
APP0069258,2026-02-08,AG0307,LOC124,P1,18000.0,Approved,1,13200.0
APP0069259,2026-02-10,AG0307,LOC124,P1,16000.0,Approved,1,14500.0
APP0069260,2026-02-10,AG0307,LOC124,P2,37400.0,Rejected,0,0.0
APP0069261,2026-02-10,AG0307,LOC124,P2,26000.0,Rejected,0,0.0
APP0069262,2026-02-11,AG0307,LOC124,P2,29000.0,Approved,1,24600.0
APP0069263,2026-02-11,AG0307,LOC124,P2,24500.0,Approved,1,19000.0
APP0069264,2026-02-11,AG0307,LOC124,P1,15100.0,Approved,1,12400.0
APP0069265,2026-02-12,AG0307,LOC124,P1,15200.0,Rejected,0,0.0
APP0069266,2026-02-13,AG0307,LOC124,P2,18800.0,Approved,1,16100.0
APP0069267,2026-02-14,AG0307,LOC124,P1,11700.0,Approved,1,8900.0
APP0069268,2026-02-16,AG0307,LOC124,P1,21000.0,Approved,1,18300.0
APP0069269,2026-02-16,AG0307,LOC124,P1,20200.0,Rejected,0,0.0
APP0069270,2026-02-16,AG0307,LOC124,P2,43900.0,Rejected,0,0.0
APP0069271,2026-02-19,AG0307,LOC124,P1,18200.0,Approved,1,14100.0
APP0069272,2026-02-19,AG0307,LOC124,P1,17700.0,Approved,1,12400.0
APP0069273,2026-02-19,AG0307,LOC124,P2,23600.0,Approved,1,20200.0
APP0069274,2026-02-19,AG0307,LOC124,P1,12100.0,Approved,1,10300.0
APP0069275,2026-02-20,AG0307,LOC124,P4,25200.0,Approved,1,20200.0
APP0069276,2026-02-21,AG0307,LOC124,P1,16400.0,Approved,1,13700.0
APP0069277,2026-02-22,AG0307,LOC124,P2,31300.0,Approved,1,22600.0
APP0069278,2026-02-23,AG0307,LOC124,P4,18800.0,Approved,1,13900.0
APP0069279,2026-02-24,AG0307,LOC124,P1,23000.0,Rejected,0,0.0
APP0069280,2026-02-25,AG0307,LOC124,P1,17900.0,Approved,1,15100.0
APP0069281,2026-02-27,AG0307,LOC124,P2,18700.0,Approved,1,18300.0
APP0069282,2026-02-28,AG0307,LOC124,P2,25800.0,Rejected,0,0.0
APP0069283,2026-02-28,AG0307,LOC124,P2,14100.0,Approved,0,0.0
APP0069284,2026-03-01,AG0307,LOC124,P2,16600.0,Approved,1,15100.0
APP0069285,2026-03-02,AG0307,LOC124,P2,19900.0,Rejected,0,0.0
APP0069286,2026-03-02,AG0307,LOC124,P1,16300.0,Approved,1,13000.0
APP0069287,2026-03-03,AG0307,LOC124,P1,13700.0,Approved,1,12900.0
APP0069288,2026-03-03,AG0307,LOC124,P2,20700.0,Rejected,0,0.0
APP0069289,2026-03-05,AG0307,LOC124,P2,28400.0,Rejected,0,0.0
APP0069290,2026-03-07,AG0307,LOC124,P4,24000.0,Rejected,0,0.0
APP0069291,2026-03-08,AG0307,LOC124,P2,29800.0,Approved,0,0.0
APP0069292,2026-03-08,AG0307,LOC124,P2,40500.0,Approved,1,35600.0
APP0069293,2026-03-09,AG0307,LOC124,P4,17300.0,Rejected,0,0.0
APP0069294,2026-03-09,AG0307,LOC124,P2,40500.0,Rejected,0,0.0
APP0069295,2026-03-11,AG0307,LOC124,P1,14600.0,Rejected,0,0.0
APP0069296,2026-03-11,AG0307,LOC124,P2,23500.0,Approved,1,20600.0
APP0069297,2026-03-12,AG0307,LOC124,P4,25500.0,Approved,1,19300.0
APP0069298,2026-03-15,AG0307,LOC124,P1,19900.0,Approved,1,17100.0
APP0069299,2026-03-16,AG0307,LOC124,P1,16200.0,Approved,1,15800.0
APP0069300,2026-03-17,AG0307,LOC124,P4,63900.0,Approved,1,58800.0
APP0069301,2026-03-18,AG0307,LOC124,P2,26200.0,Rejected,0,0.0
APP0069302,2026-03-18,AG0307,LOC124,P1,23600.0,Rejected,0,0.0
APP0069303,2026-03-21,AG0307,LOC124,P1,18200.0,Approved,0,0.0
APP0069304,2026-03-22,AG0307,LOC124,P2,32400.0,Approved,1,22700.0
APP0069305,2026-03-24,AG0307,LOC124,P1,15700.0,Rejected,0,0.0
APP0069306,2026-03-25,AG0307,LOC124,P1,42800.0,Approved,1,38800.0
APP0069307,2026-03-25,AG0307,LOC124,P2,34600.0,Approved,1,29100.0
APP0069308,2026-03-25,AG0307,LOC124,P4,25000.0,Rejected,0,0.0
APP0069309,2026-03-26,AG0307,LOC124,P1,18900.0,Approved,1,17500.0
APP0069310,2026-03-28,AG0307,LOC124,P2,44700.0,Approved,1,43000.0
APP0069311,2026-03-29,AG0307,LOC124,P1,7200.0,Rejected,0,0.0
APP0069312,2026-03-30,AG0307,LOC124,P1,14700.0,Approved,1,12400.0
APP0069313,2026-03-30,AG0307,LOC124,P2,37800.0,Rejected,0,0.0
APP0069314,2026-03-30,AG0307,LOC124,P4,14400.0,Rejected,0,0.0
APP0069315,2026-03-30,AG0307,LOC124,P1,21500.0,Rejected,0,0.0
APP0069316,2026-03-31,AG0307,LOC124,P1,15000.0,Rejected,0,0.0
APP0069317,2026-04-02,AG0307,LOC124,P4,33000.0,Rejected,0,0.0
APP0069318,2026-04-02,AG0307,LOC124,P1,16100.0,Approved,1,12300.0
APP0069319,2026-04-02,AG0307,LOC124,P1,13000.0,Rejected,0,0.0
APP0069320,2026-04-03,AG0307,LOC124,P2,29500.0,Rejected,0,0.0
APP0069321,2026-04-04,AG0307,LOC124,P2,77200.0,Rejected,0,0.0
APP0069322,2026-04-04,AG0307,LOC124,P1,10900.0,Rejected,0,0.0
APP0069323,2026-04-04,AG0307,LOC124,P1,15300.0,Approved,1,11200.0
APP0069324,2026-04-05,AG0307,LOC124,P2,45900.0,Rejected,0,0.0
APP0069325,2026-04-06,AG0307,LOC124,P1,14700.0,Approved,1,12600.0
APP0069326,2026-04-06,AG0307,LOC124,P1,20900.0,Approved,1,18600.0
APP0069327,2026-04-06,AG0307,LOC124,P2,34400.0,Approved,0,0.0
APP0069328,2026-04-06,AG0307,LOC124,P4,19400.0,Approved,1,16900.0
APP0069329,2026-04-07,AG0307,LOC124,P2,25200.0,Approved,1,24500.0
APP0069330,2026-04-08,AG0307,LOC124,P1,17600.0,Rejected,0,0.0
APP0069331,2026-04-08,AG0307,LOC124,P3,18900.0,Rejected,0,0.0
APP0069332,2026-04-08,AG0307,LOC124,P2,37300.0,Approved,1,30700.0
APP0069333,2026-04-08,AG0307,LOC124,P2,38400.0,Approved,1,30100.0
APP0069334,2026-04-10,AG0307,LOC124,P2,44800.0,Approved,1,41800.0
APP0069335,2026-04-10,AG0307,LOC124,P1,20500.0,Approved,1,17000.0
APP0069336,2026-04-10,AG0307,LOC124,P4,34300.0,Approved,1,26500.0
APP0069337,2026-04-10,AG0307,LOC124,P2,17600.0,Approved,1,17000.0
APP0069338,2026-04-13,AG0307,LOC124,P1,14000.0,Approved,1,11100.0
APP0069339,2026-04-14,AG0307,LOC124,P1,20800.0,Approved,1,19900.0
APP0069340,2026-04-15,AG0307,LOC124,P2,20500.0,Approved,1,17600.0
APP0069341,2026-04-16,AG0307,LOC124,P1,18200.0,Approved,1,16000.0
APP0069342,2026-04-16,AG0307,LOC124,P1,17700.0,Approved,1,17300.0
APP0069343,2026-04-17,AG0307,LOC124,P2,28500.0,Rejected,0,0.0
APP0069344,2026-04-17,AG0307,LOC124,P4,46700.0,Rejected,0,0.0
APP0069345,2026-04-18,AG0307,LOC124,P1,11800.0,Approved,1,10600.0
APP0069346,2026-04-19,AG0307,LOC124,P2,25600.0,Rejected,0,0.0
APP0069347,2026-04-21,AG0307,LOC124,P4,55900.0,Approved,1,40000.0
APP0069348,2026-04-21,AG0307,LOC124,P1,21000.0,Approved,1,16900.0
APP0069349,2026-04-23,AG0307,LOC124,P2,51200.0,Approved,1,47400.0
APP0069350,2026-04-23,AG0307,LOC124,P1,10100.0,Approved,1,8400.0
APP0069351,2026-04-23,AG0307,LOC124,P1,9400.0,Rejected,0,0.0
APP0069352,2026-04-25,AG0307,LOC124,P1,13100.0,Approved,1,12200.0
APP0069353,2026-04-25,AG0307,LOC124,P2,34900.0,Rejected,0,0.0
APP0069354,2026-04-25,AG0307,LOC124,P2,35900.0,Approved,0,0.0
APP0069355,2026-04-27,AG0307,LOC124,P2,45800.0,Approved,1,38600.0
APP0069356,2026-04-27,AG0307,LOC124,P1,30900.0,Approved,1,25100.0
APP0069357,2026-04-29,AG0307,LOC124,P1,13000.0,Rejected,0,0.0
APP0069358,2026-04-29,AG0307,LOC124,P2,31800.0,Approved,0,0.0
APP0069359,2026-04-29,AG0307,LOC124,P2,16800.0,Approved,1,12800.0
APP0069360,2026-04-29,AG0307,LOC124,P2,23500.0,Approved,1,21000.0
APP0069361,2026-04-30,AG0307,LOC124,P1,10800.0,Rejected,0,0.0
APP0069362,2026-04-30,AG0307,LOC124,P1,21900.0,Approved,1,21900.0
APP0069363,2026-05-02,AG0307,LOC124,P1,13000.0,Rejected,0,0.0
APP0069364,2026-05-03,AG0307,LOC124,P2,26400.0,Approved,0,0.0
APP0069365,2026-05-03,AG0307,LOC124,P1,18800.0,Approved,1,17500.0
APP0069366,2026-05-03,AG0307,LOC124,P2,29000.0,Approved,0,0.0
APP0069367,2026-05-03,AG0307,LOC124,P2,21500.0,Approved,1,15500.0
APP0069368,2026-05-05,AG0307,LOC124,P4,24900.0,Rejected,0,0.0
APP0069369,2026-05-05,AG0307,LOC124,P1,11800.0,Approved,1,11200.0
APP0069370,2026-05-06,AG0307,LOC124,P2,21000.0,Approved,1,19400.0
APP0069371,2026-05-07,AG0307,LOC124,P1,10400.0,Approved,1,7500.0
APP0069372,2026-05-08,AG0307,LOC124,P1,13500.0,Approved,1,12200.0
APP0069373,2026-05-09,AG0307,LOC124,P2,24900.0,Approved,1,20700.0
APP0069374,2026-05-11,AG0307,LOC124,P2,29600.0,Rejected,0,0.0
APP0069375,2026-05-12,AG0307,LOC124,P2,36500.0,Approved,1,33500.0
APP0069376,2026-05-12,AG0307,LOC124,P2,25400.0,Approved,1,20200.0
APP0069377,2026-05-13,AG0307,LOC124,P1,16700.0,Rejected,0,0.0
APP0069378,2026-05-13,AG0307,LOC124,P2,36200.0,Approved,1,27400.0
APP0069379,2026-05-14,AG0307,LOC124,P2,48400.0,Rejected,0,0.0
APP0069380,2026-05-15,AG0307,LOC124,P1,23400.0,Rejected,0,0.0
APP0069381,2026-05-16,AG0307,LOC124,P1,21300.0,Approved,1,16400.0
APP0069382,2026-05-18,AG0307,LOC124,P2,25000.0,Approved,1,20000.0
APP0069383,2026-05-18,AG0307,LOC124,P1,24000.0,Approved,1,18700.0
APP0069384,2026-05-18,AG0307,LOC124,P2,32000.0,Approved,1,24100.0
APP0069385,2026-05-19,AG0307,LOC124,P2,24300.0,Approved,1,22000.0
APP0069386,2026-05-19,AG0307,LOC124,P2,32700.0,Rejected,0,0.0
APP0069387,2026-05-20,AG0307,LOC124,P1,23500.0,Rejected,0,0.0
APP0069388,2026-05-20,AG0307,LOC124,P1,10300.0,Rejected,0,0.0
APP0069389,2026-05-20,AG0307,LOC124,P2,21200.0,Approved,1,17500.0
APP0069390,2026-05-21,AG0307,LOC124,P2,35000.0,Approved,1,34400.0
APP0069391,2026-05-23,AG0307,LOC124,P2,29600.0,Rejected,0,0.0
APP0069392,2026-05-24,AG0307,LOC124,P2,22300.0,Approved,1,17100.0
APP0069393,2026-05-25,AG0307,LOC124,P1,24400.0,Rejected,0,0.0
APP0069394,2026-05-25,AG0307,LOC124,P1,9900.0,Approved,1,8700.0
APP0069395,2026-05-25,AG0307,LOC124,P1,18100.0,Rejected,0,0.0
APP0069396,2026-05-26,AG0307,LOC124,P1,21800.0,Approved,1,18100.0
APP0069397,2026-05-27,AG0307,LOC124,P3,57400.0,Rejected,0,0.0
APP0069398,2026-05-30,AG0307,LOC124,P2,17500.0,Rejected,0,0.0
APP0069399,2026-05-30,AG0307,LOC124,P2,27600.0,Rejected,0,0.0
APP0069400,2026-05-31,AG0307,LOC124,P2,25200.0,Approved,0,0.0
APP0069401,2026-05-31,AG0307,LOC124,P2,40200.0,Approved,1,33600.0
APP0069402,2026-06-01,AG0307,LOC124,P1,15000.0,Approved,1,12100.0
APP0069403,2026-06-02,AG0307,LOC124,P1,28200.0,Approved,1,20700.0
APP0069404,2026-06-03,AG0307,LOC124,P1,30100.0,Rejected,0,0.0
APP0069405,2026-06-04,AG0307,LOC124,P2,24700.0,Rejected,0,0.0
APP0069406,2026-06-05,AG0307,LOC124,P4,17000.0,Rejected,0,0.0
APP0069407,2026-06-06,AG0307,LOC124,P1,12200.0,Rejected,0,0.0
APP0069408,2026-06-07,AG0307,LOC124,P2,33800.0,Rejected,0,0.0
APP0069409,2026-06-08,AG0307,LOC124,P2,28200.0,Approved,1,22800.0
APP0069410,2026-06-08,AG0307,LOC124,P1,26600.0,Approved,1,22000.0
APP0069411,2026-06-09,AG0307,LOC124,P1,15300.0,Approved,1,10900.0
APP0069412,2026-06-11,AG0307,LOC124,P1,18200.0,Rejected,0,0.0
APP0069413,2026-06-11,AG0307,LOC124,P2,32700.0,Approved,1,24300.0
APP0069414,2026-06-13,AG0307,LOC124,P2,34200.0,Approved,0,0.0
APP0069415,2026-06-13,AG0307,LOC124,P1,19600.0,Approved,1,15900.0
APP0069416,2026-06-13,AG0307,LOC124,P1,18000.0,Approved,1,17600.0
APP0069417,2026-06-14,AG0307,LOC124,P3,37300.0,Rejected,0,0.0
APP0069418,2026-06-16,AG0307,LOC124,P1,22600.0,Approved,1,18300.0
APP0069419,2026-06-16,AG0307,LOC124,P2,25800.0,Rejected,0,0.0
APP0069420,2026-06-17,AG0307,LOC124,P2,40900.0,Rejected,0,0.0
APP0069421,2026-06-17,AG0307,LOC124,P1,19500.0,Approved,0,0.0
APP0069422,2026-06-18,AG0307,LOC124,P1,16900.0,Approved,0,0.0
APP0069423,2026-06-19,AG0307,LOC124,P1,19100.0,Approved,1,17200.0
APP0069424,2026-06-21,AG0307,LOC124,P2,27700.0,Rejected,0,0.0
APP0069425,2026-06-21,AG0307,LOC124,P1,11500.0,Approved,1,10700.0
APP0069426,2026-06-22,AG0307,LOC124,P2,48000.0,Approved,1,35400.0
APP0069427,2026-06-22,AG0307,LOC124,P1,15800.0,Rejected,0,0.0
APP0069428,2026-06-24,AG0307,LOC124,P1,19500.0,Approved,1,18900.0
APP0069429,2026-06-24,AG0307,LOC124,P2,16400.0,Approved,1,14400.0
APP0069430,2026-06-25,AG0307,LOC124,P1,28100.0,Approved,1,24300.0
APP0069431,2026-06-28,AG0307,LOC124,P1,21000.0,Rejected,0,0.0
APP0069432,2026-06-30,AG0307,LOC124,P2,24100.0,Approved,1,23000.0
APP0069433,2026-06-30,AG0307,LOC124,P4,15800.0,Approved,1,13200.0
APP0069434,2026-06-30,AG0307,LOC124,P2,46200.0,Rejected,0,0.0
APP0069435,2026-01-01,AG0308,LOC124,P1,22900.0,Rejected,0,0.0
APP0069436,2026-01-02,AG0308,LOC124,P2,20100.0,Approved,1,18500.0
APP0069437,2026-01-02,AG0308,LOC124,P1,20400.0,Approved,1,20000.0
APP0069438,2026-01-03,AG0308,LOC124,P2,23900.0,Approved,1,18500.0
APP0069439,2026-01-03,AG0308,LOC124,P2,25000.0,Approved,1,17900.0
APP0069440,2026-01-04,AG0308,LOC124,P2,43000.0,Rejected,0,0.0
APP0069441,2026-01-04,AG0308,LOC124,P1,17500.0,Rejected,0,0.0
APP0069442,2026-01-05,AG0308,LOC124,P2,32800.0,Approved,1,28100.0
APP0069443,2026-01-06,AG0308,LOC124,P4,12500.0,Approved,1,9300.0
APP0069444,2026-01-06,AG0308,LOC124,P2,26800.0,Rejected,0,0.0
APP0069445,2026-01-07,AG0308,LOC124,P4,33900.0,Approved,1,24900.0
APP0069446,2026-01-07,AG0308,LOC124,P1,22400.0,Approved,1,19500.0
APP0069447,2026-01-08,AG0308,LOC124,P2,26000.0,Approved,1,22400.0
APP0069448,2026-01-08,AG0308,LOC124,P1,23000.0,Approved,0,0.0
APP0069449,2026-01-09,AG0308,LOC124,P1,36700.0,Approved,1,33400.0
APP0069450,2026-01-09,AG0308,LOC124,P1,24200.0,Approved,1,22100.0
APP0069451,2026-01-10,AG0308,LOC124,P1,32400.0,Approved,1,26300.0
APP0069452,2026-01-11,AG0308,LOC124,P2,21100.0,Approved,1,18500.0
APP0069453,2026-01-13,AG0308,LOC124,P2,39500.0,Rejected,0,0.0
APP0069454,2026-01-15,AG0308,LOC124,P1,23100.0,Approved,1,17000.0
APP0069455,2026-01-17,AG0308,LOC124,P2,35800.0,Rejected,0,0.0
APP0069456,2026-01-17,AG0308,LOC124,P1,14700.0,Rejected,0,0.0
APP0069457,2026-01-18,AG0308,LOC124,P2,25200.0,Approved,1,23700.0
APP0069458,2026-01-21,AG0308,LOC124,P2,37300.0,Approved,1,31900.0
APP0069459,2026-01-21,AG0308,LOC124,P1,21800.0,Approved,1,20100.0
APP0069460,2026-01-21,AG0308,LOC124,P1,16400.0,Approved,1,14800.0
APP0069461,2026-01-21,AG0308,LOC124,P2,24300.0,Rejected,0,0.0
APP0069462,2026-01-25,AG0308,LOC124,P1,14400.0,Rejected,0,0.0
APP0069463,2026-01-27,AG0308,LOC124,P1,16100.0,Approved,1,15800.0
APP0069464,2026-01-27,AG0308,LOC124,P2,32100.0,Approved,1,30900.0
APP0069465,2026-01-29,AG0308,LOC124,P2,27800.0,Approved,0,0.0
APP0069466,2026-01-29,AG0308,LOC124,P1,17700.0,Approved,1,13600.0
APP0069467,2026-01-30,AG0308,LOC124,P2,39500.0,Approved,1,28800.0
APP0069468,2026-01-30,AG0308,LOC124,P2,24300.0,Approved,1,23600.0
APP0069469,2026-01-30,AG0308,LOC124,P1,15400.0,Rejected,0,0.0
APP0069470,2026-01-31,AG0308,LOC124,P2,64800.0,Approved,1,46700.0
APP0069471,2026-02-02,AG0308,LOC124,P4,27400.0,Rejected,0,0.0
APP0069472,2026-02-03,AG0308,LOC124,P2,50200.0,Approved,0,0.0
APP0069473,2026-02-03,AG0308,LOC124,P3,45300.0,Approved,1,35200.0
APP0069474,2026-02-05,AG0308,LOC124,P1,44500.0,Approved,1,38000.0
APP0069475,2026-02-07,AG0308,LOC124,P2,53400.0,Approved,1,40300.0
APP0069476,2026-02-07,AG0308,LOC124,P3,36200.0,Rejected,0,0.0
APP0069477,2026-02-08,AG0308,LOC124,P1,26100.0,Approved,1,21700.0
APP0069478,2026-02-08,AG0308,LOC124,P1,29700.0,Approved,1,22000.0
APP0069479,2026-02-08,AG0308,LOC124,P1,24200.0,Approved,1,17800.0
APP0069480,2026-02-10,AG0308,LOC124,P1,16000.0,Approved,1,15000.0
APP0069481,2026-02-11,AG0308,LOC124,P2,22600.0,Rejected,0,0.0
APP0069482,2026-02-12,AG0308,LOC124,P1,17400.0,Approved,1,17300.0
APP0069483,2026-02-13,AG0308,LOC124,P4,24200.0,Approved,1,20300.0
APP0069484,2026-02-14,AG0308,LOC124,P2,17100.0,Rejected,0,0.0
APP0069485,2026-02-14,AG0308,LOC124,P2,40900.0,Approved,1,36700.0
APP0069486,2026-02-15,AG0308,LOC124,P1,14900.0,Approved,1,11300.0
APP0069487,2026-02-15,AG0308,LOC124,P2,41500.0,Approved,1,34000.0
APP0069488,2026-02-16,AG0308,LOC124,P4,16000.0,Rejected,0,0.0
APP0069489,2026-02-17,AG0308,LOC124,P2,33200.0,Rejected,0,0.0
APP0069490,2026-02-18,AG0308,LOC124,P2,37500.0,Approved,1,30900.0
APP0069491,2026-02-18,AG0308,LOC124,P2,14200.0,Approved,1,12200.0
APP0069492,2026-02-19,AG0308,LOC124,P1,28400.0,Approved,1,20600.0
APP0069493,2026-02-19,AG0308,LOC124,P1,25800.0,Rejected,0,0.0
APP0069494,2026-02-19,AG0308,LOC124,P2,31400.0,Rejected,0,0.0
APP0069495,2026-02-20,AG0308,LOC124,P2,35100.0,Approved,1,27400.0
APP0069496,2026-02-21,AG0308,LOC124,P1,36900.0,Approved,1,26600.0
APP0069497,2026-02-22,AG0308,LOC124,P1,26400.0,Approved,1,24600.0
APP0069498,2026-02-23,AG0308,LOC124,P1,7000.0,Approved,1,5700.0
APP0069499,2026-02-24,AG0308,LOC124,P1,19500.0,Rejected,0,0.0
APP0069500,2026-02-25,AG0308,LOC124,P2,20900.0,Approved,1,19900.0
APP0069501,2026-02-26,AG0308,LOC124,P2,26500.0,Approved,1,25200.0
APP0069502,2026-02-26,AG0308,LOC124,P2,36100.0,Rejected,0,0.0
APP0069503,2026-02-26,AG0308,LOC124,P2,66700.0,Approved,1,65600.0
APP0069504,2026-02-26,AG0308,LOC124,P1,10000.0,Approved,1,8200.0
APP0069505,2026-02-27,AG0308,LOC124,P1,15100.0,Approved,1,12600.0
APP0069506,2026-02-28,AG0308,LOC124,P1,20300.0,Rejected,0,0.0
APP0069507,2026-02-28,AG0308,LOC124,P2,34200.0,Approved,1,28600.0
APP0069508,2026-02-28,AG0308,LOC124,P2,32300.0,Rejected,0,0.0
APP0069509,2026-03-02,AG0308,LOC124,P1,14200.0,Approved,1,13600.0
APP0069510,2026-03-05,AG0308,LOC124,P2,25500.0,Rejected,0,0.0
APP0069511,2026-03-07,AG0308,LOC124,P2,22600.0,Rejected,0,0.0
APP0069512,2026-03-07,AG0308,LOC124,P2,41100.0,Approved,1,33400.0
APP0069513,2026-03-08,AG0308,LOC124,P1,11900.0,Approved,1,8700.0
APP0069514,2026-03-08,AG0308,LOC124,P1,15700.0,Approved,0,0.0
APP0069515,2026-03-09,AG0308,LOC124,P2,39900.0,Approved,1,36400.0
APP0069516,2026-03-11,AG0308,LOC124,P2,34300.0,Rejected,0,0.0
APP0069517,2026-03-11,AG0308,LOC124,P2,40800.0,Approved,1,29300.0
APP0069518,2026-03-12,AG0308,LOC124,P1,21300.0,Approved,1,15500.0
APP0069519,2026-03-12,AG0308,LOC124,P2,36800.0,Approved,1,36700.0
APP0069520,2026-03-14,AG0308,LOC124,P1,21900.0,Rejected,0,0.0
APP0069521,2026-03-17,AG0308,LOC124,P1,12700.0,Approved,1,9300.0
APP0069522,2026-03-18,AG0308,LOC124,P4,53800.0,Rejected,0,0.0
APP0069523,2026-03-21,AG0308,LOC124,P2,42100.0,Rejected,0,0.0
APP0069524,2026-03-21,AG0308,LOC124,P2,29400.0,Rejected,0,0.0
APP0069525,2026-03-21,AG0308,LOC124,P1,7000.0,Approved,1,6800.0
APP0069526,2026-03-23,AG0308,LOC124,P1,24700.0,Approved,1,19300.0
APP0069527,2026-03-24,AG0308,LOC124,P2,28800.0,Rejected,0,0.0
APP0069528,2026-03-24,AG0308,LOC124,P2,30600.0,Rejected,0,0.0
APP0069529,2026-03-30,AG0308,LOC124,P1,16500.0,Approved,1,14200.0
APP0069530,2026-03-30,AG0308,LOC124,P1,27500.0,Rejected,0,0.0
APP0069531,2026-03-30,AG0308,LOC124,P1,16000.0,Approved,1,14800.0
APP0069532,2026-03-31,AG0308,LOC124,P1,26500.0,Rejected,0,0.0
APP0069533,2026-04-01,AG0308,LOC124,P1,21700.0,Approved,1,18500.0
APP0069534,2026-04-01,AG0308,LOC124,P1,18700.0,Approved,1,17100.0
APP0069535,2026-04-02,AG0308,LOC124,P1,12200.0,Approved,1,11400.0
APP0069536,2026-04-02,AG0308,LOC124,P4,12200.0,Approved,1,9200.0
APP0069537,2026-04-03,AG0308,LOC124,P4,11900.0,Approved,1,8600.0
APP0069538,2026-04-04,AG0308,LOC124,P2,32500.0,Approved,1,24800.0
APP0069539,2026-04-04,AG0308,LOC124,P1,20500.0,Rejected,0,0.0
APP0069540,2026-04-04,AG0308,LOC124,P1,21600.0,Approved,1,19000.0
APP0069541,2026-04-04,AG0308,LOC124,P1,16100.0,Rejected,0,0.0
